6818	SULT1A3	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 3							
445329	SULT1A4	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 4							
79008	SLX1B	SLX1 structure-specific endonuclease subunit homolog B (S. cerevisiae)							
548593	SLX1A	SLX1 structure-specific endonuclease subunit homolog A (S. cerevisiae)							
56001	NXF2	nuclear RNA export factor 2							
728343	NXF2B	nuclear RNA export factor 2B							
100506164	HSFX1	heat shock transcription factor family, X linked 1							
100130086	HSFX2	heat shock transcription factor family, X linked 2							
29057	FAM156A	family with sequence similarity 156, member A							
727866	FAM156B	family with sequence similarity 156, member B							
7730	ZNF177	zinc finger protein 177							
3441	IFNA4	interferon, alpha 4							
404037	HAPLN4	hyaluronan and proteoglycan link protein 4							
150221	RIMBP3C	RIMS binding protein 3C							
54065	FAM165B	family with sequence similarity 165, member B							
165721	DNAJB8	DnaJ (Hsp40) homolog, subfamily B, member 8							
730262	PPIAL4E	peptidylprolyl isomerase A (cyclophilin A)-like 4E							
692312	PPAN-P2RY11	PPAN-P2RY11 readthrough							
162699	TCEB3C	transcription elongation factor B polypeptide 3C (elongin A3)							
386724	AMIGO3	adhesion molecule with Ig-like domain 3							
729873	TBC1D3	TBC1 domain family, member 3							
653404	FOXD4L6	forkhead box D4-like 6							
285877	POM121L12	POM121 membrane glycoprotein-like 12							
283767	GOLGA6L1	golgin A6 family-like 1							
389852	SPACA5	sperm acrosome associated 5							
100526740	ATP5J2-PTCD1	ATP5J2-PTCD1 readthrough							
100529240	ZNF816-ZNF321P	ZNF816-ZNF321P readthrough							
100996928		&nbsp;							
101060301		&nbsp;							
106821730		&nbsp;							
202658	TRIM39-RPP21	TRIM39-RPP21 readthrough							
